Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol
2020-12-03,123.52,123.78,122.21,122.94,121.297189324258,78967630.0,0.0,1.0,AAPL
2020-12-02,122.02,123.37,120.89,123.08,121.435318545874,89004195.0,0.0,1.0,AAPL
2020-12-01,121.01,123.4693,120.01,122.72,121.080129118863,125920963.0,0.0,1.0,AAPL
2020-11-30,116.97,120.97,116.81,119.05,117.459170237945,169410176.0,0.0,1.0,AAPL
2020-11-27,116.57,117.49,116.22,116.59,115.032042486703,46691331.0,0.0,1.0,AAPL
2020-11-25,115.55,116.75,115.17,116.03,114.479525600242,76499234.0,0.0,1.0,AAPL
2020-11-24,113.91,115.85,112.59,115.17,113.631017524604,113226248.0,0.0,1.0,AAPL
2020-11-23,117.18,117.6202,113.75,113.85,112.32865629223,127959318.0,0.0,1.0,AAPL
2020-11-20,118.64,118.77,117.29,117.34,115.772020459643,73604287.0,0.0,1.0,AAPL
2020-11-19,117.59,119.06,116.81,118.64,117.054648946071,74112972.0,0.0,1.0,AAPL
2020-11-18,118.61,119.82,118.0,118.03,116.452800194747,76322111.0,0.0,1.0,AAPL
2020-11-17,119.55,120.6741,118.96,119.39,117.794626919011,74270973.0,0.0,1.0,AAPL
2020-11-16,118.92,120.99,118.146,120.3,118.692466859511,91183018.0,0.0,1.0,AAPL
2020-11-13,119.44,119.6717,117.87,119.26,117.666364070368,81688586.0,0.0,1.0,AAPL
2020-11-12,119.62,120.53,118.57,119.21,117.617032205505,103350674.0,0.0,1.0,AAPL
2020-11-11,117.19,119.63,116.44,119.49,117.893290648736,112294954.0,0.0,1.0,AAPL
2020-11-10,115.55,117.59,114.13,115.97,114.420327362406,138023390.0,0.0,1.0,AAPL
2020-11-09,120.5,121.99,116.05,116.32,114.765650416445,154515315.0,0.0,1.0,AAPL
2020-11-06,118.32,119.2,116.13,118.69,117.103980810934,114457922.0,0.205,1.0,AAPL
2020-11-05,117.95,119.62,116.8686,119.03,117.236947188069,126387074.0,0.0,1.0,AAPL
2020-11-04,114.14,115.59,112.35,114.95,113.218407790209,138235482.0,0.0,1.0,AAPL
2020-11-03,109.66,111.49,108.73,110.44,108.77634585777,107624448.0,0.0,1.0,AAPL
2020-11-02,109.11,110.68,107.32,108.77,107.131502525802,122866899.0,0.0,1.0,AAPL
2020-10-30,111.06,111.99,107.72,108.86,107.220146777226,190573476.0,0.0,1.0,AAPL
2020-10-29,112.37,116.93,112.2,115.32,113.582834157171,146129173.0,0.0,1.0,AAPL
2020-10-28,115.05,115.43,111.1,111.2,109.524897314234,143937823.0,0.0,1.0,AAPL
2020-10-27,115.49,117.28,114.5399,116.6,114.843552399637,92276772.0,0.0,1.0,AAPL
2020-10-26,114.01,116.55,112.88,115.05,113.316901402901,111850657.0,0.0,1.0,AAPL
2020-10-23,116.39,116.55,114.28,115.04,113.307052041632,82572645.0,0.0,1.0,AAPL
2020-10-22,117.45,118.04,114.59,115.75,114.00635669175,101987954.0,0.0,1.0,AAPL
2020-10-21,116.67,118.705,116.45,116.87,115.109485153908,89945980.0,0.0,1.0,AAPL
2020-10-20,116.2,118.98,115.63,117.51,115.739844275141,124423728.0,0.0,1.0,AAPL
2020-10-19,119.96,120.419,115.66,115.98,114.232892000943,120639337.0,0.0,1.0,AAPL
2020-10-16,121.28,121.548,118.81,119.02,117.2270978268,115393808.0,0.0,1.0,AAPL
2020-10-15,118.72,121.2,118.15,120.71,118.891639881306,112559219.0,0.0,1.0,AAPL
2020-10-14,121.0,123.03,119.62,121.19,119.36440922223,151062308.0,0.0,1.0,AAPL
2020-10-13,125.27,125.39,119.65,121.1,119.275764970807,262330451.0,0.0,1.0,AAPL
2020-10-12,120.06,125.18,119.2845,124.4,122.526054189665,240226769.0,0.0,1.0,AAPL
2020-10-09,115.28,117.0,114.92,116.97,115.2079787666,100506865.0,0.0,1.0,AAPL
2020-10-08,116.25,116.4,114.5901,114.97,113.238106512747,83477153.0,0.0,1.0,AAPL
2020-10-07,114.62,115.55,114.13,115.08,113.346449486709,96848985.0,0.0,1.0,AAPL
2020-10-06,115.7,116.12,112.25,113.16,111.45537212301,161498212.0,0.0,1.0,AAPL
2020-10-05,113.91,116.65,113.55,116.5,114.745058786945,106243839.0,0.0,1.0,AAPL
2020-10-02,112.89,115.37,112.22,113.02,111.31748106524,144711986.0,0.0,1.0,AAPL
2020-10-01,117.64,117.72,115.83,116.79,115.030690263754,116120440.0,0.0,1.0,AAPL
2020-09-30,113.79,117.26,113.62,115.81,114.065452859366,142675184.0,0.0,1.0,AAPL
2020-09-29,114.55,115.31,113.57,114.09,112.371362721052,100060526.0,0.0,1.0,AAPL
2020-09-28,115.01,115.32,112.78,114.96,113.228257151478,137672403.0,0.0,1.0,AAPL
2020-09-25,108.43,112.44,107.67,112.28,110.588628331315,149981441.0,0.0,1.0,AAPL
2020-09-24,105.17,110.25,105.0,108.22,106.589787655993,167743349.0,0.0,1.0,AAPL
2020-09-23,111.62,112.11,106.77,107.12,105.506357916374,150718671.0,0.0,1.0,AAPL
2020-09-22,112.68,112.86,109.16,111.81,110.125708351659,183055373.0,0.0,1.0,AAPL
2020-09-21,104.54,110.19,103.1,110.08,108.421768852076,195713815.0,0.0,1.0,AAPL
2020-09-18,110.4,110.88,106.09,106.84,105.230575800834,287104882.0,0.0,1.0,AAPL
2020-09-17,109.72,112.2,108.71,110.34,108.677852245077,178010968.0,0.0,1.0,AAPL
2020-09-16,115.23,116.0,112.04,112.13,110.440887912276,155026675.0,0.0,1.0,AAPL
2020-09-15,118.33,118.829,113.61,115.54,113.799520105095,184642039.0,0.0,1.0,AAPL
2020-09-14,114.72,115.93,112.8,115.355,113.617306921614,140150087.0,0.0,1.0,AAPL
2020-09-11,114.57,115.23,110.0,112.0,110.312846215775,180860325.0,0.0,1.0,AAPL
2020-09-10,120.36,120.5,112.5,113.49,111.780401044896,182274391.0,0.0,1.0,AAPL
2020-09-09,117.26,119.14,115.26,117.32,115.552706411025,176940455.0,0.0,1.0,AAPL
2020-09-08,113.95,118.99,112.68,112.82,111.120493839855,231366563.0,0.0,1.0,AAPL
2020-09-04,120.07,123.7,110.89,120.96,119.137873913037,332607163.0,0.0,1.0,AAPL
2020-09-03,126.91,128.84,120.5,120.88,119.059079022883,257599640.0,0.0,1.0,AAPL
2020-09-02,137.59,137.98,127.0,131.4,129.420607078151,200118991.0,0.0,1.0,AAPL
2020-09-01,132.76,134.8,130.53,134.18,132.158729511007,152470142.0,0.0,1.0,AAPL
2020-08-31,127.58,131.0,126.0,129.04,127.096157818604,223505733.0,0.0,4.0,AAPL
2020-08-28,504.05,505.77,498.31,499.23,122.927415661387,46907479.0,0.0,1.0,AAPL
2020-08-27,508.57,509.94,495.33,500.04,123.12686522709,38888096.0,0.0,1.0,AAPL
2020-08-26,504.7165,507.97,500.33,506.09,124.616581119066,40755567.0,0.0,1.0,AAPL
2020-08-25,498.79,500.7172,492.21,499.3,122.944652043608,52873947.0,0.0,1.0,AAPL
2020-08-24,514.79,515.14,495.745,503.43,123.96159859466,86484442.0,0.0,1.0,AAPL
2020-08-21,477.05,499.472,477.0,497.48,122.496506105857,84513660.0,0.0,1.0,AAPL
2020-08-20,463.0,473.568,462.9335,473.1,116.493320412239,31726797.0,0.0,1.0,AAPL
2020-08-19,463.933,468.65,462.44,462.83,113.964496906356,36384502.0,0.0,1.0,AAPL
2020-08-18,457.41,464.0,456.03,462.25,113.821681167951,26408385.0,0.0,1.0,AAPL
2020-08-17,464.25,464.35,455.8501,458.43,112.881067166736,29431414.0,0.0,1.0,AAPL
2020-08-14,459.315,460.0,452.18,459.63,113.176548004814,41391302.0,0.0,1.0,AAPL
2020-08-13,457.72,464.17,455.71,460.04,113.277503957824,52520516.0,0.0,1.0,AAPL
2020-08-12,441.99,453.1,441.19,452.04,111.307631703971,41486205.0,0.0,1.0,AAPL
2020-08-11,447.875,449.93,436.4267,437.5,107.727388882593,46975594.0,0.0,1.0,AAPL
2020-08-10,450.4,455.1,440.0,450.91,111.029387248114,53100856.0,0.0,1.0,AAPL
2020-08-07,452.82,454.7,441.17,444.45,109.438715403128,49511403.0,0.82,1.0,AAPL
2020-08-06,441.62,457.65,439.19,455.61,111.980086520132,50607225.0,0.0,1.0,AAPL
2020-08-05,437.51,441.57,435.59,440.25,108.204896930463,30497988.0,0.0,1.0,AAPL
2020-08-04,436.53,443.16,433.55,438.66,107.814105820595,43198092.0,0.0,1.0,AAPL
2020-08-03,432.8,446.5457,431.57,435.75,107.098884355364,77037847.0,0.0,1.0,AAPL
2020-07-31,411.535,425.66,403.3,425.04,104.46657442663,93573867.0,0.0,1.0,AAPL
2020-07-30,376.75,385.19,375.07,384.76,94.5665329766378,39532505.0,0.0,1.0,AAPL
2020-07-29,375.0,380.92,374.85,380.16,93.435942344315,22582314.0,0.0,1.0,AAPL
2020-07-28,377.47,378.1986,372.99,373.01,91.6786112527697,25906375.0,0.0,1.0,AAPL
2020-07-27,374.84,379.62,373.92,379.24,93.2098242178504,30303548.0,0.0,1.0,AAPL
2020-07-24,363.95,371.88,356.58,370.46,91.0518707935473,46359716.0,0.0,1.0,AAPL
2020-07-23,387.9935,388.31,368.039,371.38,91.2779889200118,49251108.0,0.0,1.0,AAPL
2020-07-22,386.77,391.9,386.41,389.09,95.6307628544547,22250413.0,0.0,1.0,AAPL
2020-07-21,396.69,397.0,386.97,388.0,95.3628620307087,25627347.0,0.0,1.0,AAPL
2020-07-20,385.67,394.0,384.25,393.43,96.6974505379941,22397208.0,0.0,1.0,AAPL
2020-07-17,387.95,388.59,383.36,385.31,94.7017122913721,23046755.0,0.0,1.0,AAPL
2020-07-16,386.25,389.62,383.62,386.09,94.8934211377225,27645927.0,0.0,1.0,AAPL
2020-07-15,395.96,396.99,385.96,390.9,96.0756256902166,38306874.0,0.0,1.0,AAPL
2020-07-14,379.36,389.02,375.51,388.23,95.4193915623248,42748119.0,0.0,1.0,AAPL
2020-07-13,389.06,399.82,381.03,381.91,93.8660583457422,47913079.0,0.0,1.0,AAPL
2020-07-10,381.34,383.92,378.82,383.68,94.3010899586142,22564330.0,0.0,1.0,AAPL
2020-07-09,385.05,385.27,378.69,383.01,94.1364169752107,31420357.0,0.0,1.0,AAPL
2020-07-08,376.72,381.5,376.36,381.37,93.7333368367303,29274479.0,0.0,1.0,AAPL
2020-07-07,375.41,378.62,372.23,372.69,91.5999614696516,28206999.0,0.0,1.0,AAPL
2020-07-06,370.0,375.78,369.87,373.85,91.8850669334548,29745936.0,0.0,1.0,AAPL
2020-07-02,367.85,370.47,363.64,364.11,89.4911641597973,28814516.0,0.0,1.0,AAPL
2020-07-01,365.12,367.36,363.91,364.11,89.4911641597973,27690454.0,0.0,1.0,AAPL
2020-06-30,360.08,365.98,360.0,364.8,89.6607527546457,35055821.0,0.0,1.0,AAPL
2020-06-29,353.25,362.1736,351.28,361.78,88.9184954264685,32661519.0,0.0,1.0,AAPL
2020-06-26,364.41,365.32,353.02,353.63,86.9153837626792,51314211.0,0.0,1.0,AAPL
2020-06-25,360.7,365.0,357.57,364.84,89.6705839775355,34380628.0,0.0,1.0,AAPL
2020-06-24,365.0,368.79,358.52,360.06,88.4957528422087,48155849.0,0.0,1.0,AAPL
2020-06-23,364.0,372.38,362.27,366.53,90.085953144628,53038869.0,0.0,1.0,AAPL
2020-06-22,351.34,359.46,351.15,358.87,88.2032739612382,33861316.0,0.0,1.0,AAPL
2020-06-19,354.64,356.56,345.15,349.72,85.9543817252048,66118952.0,0.0,1.0,AAPL
2020-06-18,351.41,353.45,349.22,351.73,86.4484006754154,24205096.0,0.0,1.0,AAPL
2020-06-17,355.15,355.4,351.09,351.59,86.4139913953012,28601626.0,0.0,1.0,AAPL
2020-06-16,351.46,353.2,344.72,352.08,86.5344238757008,41357182.0,0.0,1.0,AAPL
2020-06-15,333.25,345.68,332.58,342.99,84.300278474002,34702230.0,0.0,1.0,AAPL
2020-06-12,344.72,347.8,334.22,338.8,83.2704578762992,50036513.0,0.0,1.0,AAPL
2020-06-11,349.31,351.06,335.48,335.9,82.5576942167914,50415613.0,0.0,1.0,AAPL
2020-06-10,347.9,354.77,346.09,352.84,86.7212171106063,41662938.0,0.0,1.0,AAPL
2020-06-09,332.14,345.61,332.01,343.99,84.5460590462461,36928091.0,0.0,1.0,AAPL
2020-06-08,330.25,333.6,327.32,333.46,81.9579896205158,23913634.0,0.0,1.0,AAPL
2020-06-05,323.35,331.75,323.23,331.5,81.4762596989173,34312550.0,0.0,1.0,AAPL
2020-06-04,324.39,325.62,320.78,322.32,79.2199940457166,21890091.0,0.0,1.0,AAPL
2020-06-03,324.66,326.2,322.3,325.12,79.908179648,26122804.0,0.0,1.0,AAPL
2020-06-02,320.75,323.44,318.93,323.34,79.4706902294055,21910704.0,0.0,1.0,AAPL
2020-06-01,317.75,322.35,317.21,321.85,79.1044771767618,20254653.0,0.0,1.0,AAPL
2020-05-29,319.25,321.15,316.47,317.94,78.1434751392874,38399532.0,0.0,1.0,AAPL
2020-05-28,316.77,323.44,315.63,318.25,78.2196671166831,33449103.0,0.0,1.0,AAPL
2020-05-27,316.14,318.71,313.09,318.11,78.1852578365689,28236274.0,0.0,1.0,AAPL
2020-05-26,323.5,324.24,316.5,316.73,77.8460806468721,31380454.0,0.0,1.0,AAPL
2020-05-22,315.77,319.23,315.35,318.89,78.3769666829193,20450754.0,0.0,1.0,AAPL
2020-05-21,318.66,320.89,315.87,316.85,77.8755743155414,25672211.0,0.0,1.0,AAPL
2020-05-20,316.68,319.52,316.52,319.23,78.4605320774823,27876215.0,0.0,1.0,AAPL
2020-05-19,315.03,318.52,313.01,313.14,76.9637283925158,25432385.0,0.0,1.0,AAPL
2020-05-18,313.17,316.5,310.32,314.96,77.411049034,33843125.0,0.0,1.0,AAPL
2020-05-15,300.35,307.9,300.21,307.71,75.6291398852303,41587094.0,0.0,1.0,AAPL
2020-05-14,304.51,309.79,301.53,309.54,76.078918332437,39732269.0,0.0,1.0,AAPL
2020-05-13,312.15,315.95,303.21,307.65,75.6143930508957,50155639.0,0.0,1.0,AAPL
2020-05-12,317.83,319.69,310.91,311.41,76.5385280025335,40575263.0,0.0,1.0,AAPL
2020-05-11,308.1,317.05,307.24,315.01,77.4233380626122,36486561.0,0.0,1.0,AAPL
2020-05-08,305.64,310.35,304.29,310.13,76.223928870061,33511985.0,0.82,1.0,AAPL
2020-05-07,303.22,305.17,301.97,303.74,74.4565240552897,28803764.0,0.0,1.0,AAPL
2020-05-06,300.46,303.24,298.87,300.63,73.6941622003745,35583438.0,0.0,1.0,AAPL
2020-05-05,295.06,301.0,294.46,297.56,72.9416056426286,36937795.0,0.0,1.0,AAPL
2020-05-04,289.17,293.69,286.32,293.16,71.8630229540026,33391986.0,0.0,1.0,AAPL
2020-05-01,286.25,299.0,285.85,289.07,70.8604313184388,60154175.0,0.0,1.0,AAPL
2020-04-30,289.96,294.53,288.35,293.8,72.0199077087118,45765968.0,0.0,1.0,AAPL
2020-04-29,284.73,289.67,283.89,287.73,70.5319538632663,34320204.0,0.0,1.0,AAPL
2020-04-28,285.08,285.83,278.2,278.58,68.2889921357826,28001187.0,0.0,1.0,AAPL
2020-04-27,281.8,284.54,279.95,283.17,69.414149985963,29271893.0,0.0,1.0,AAPL
2020-04-24,277.2,283.01,277.0,282.97,69.3651235001163,31627183.0,0.0,1.0,AAPL
2020-04-23,275.87,281.75,274.87,275.03,67.4187720120048,31203582.0,0.0,1.0,AAPL
2020-04-22,273.61,277.9,272.2,276.1,67.6810637112843,29264342.0,0.0,1.0,AAPL
2020-04-21,276.28,277.25,265.43,268.37,65.7861900333117,45247893.0,0.0,1.0,AAPL
2020-04-20,277.95,281.68,276.85,276.93,67.8845236275478,32503750.0,0.0,1.0,AAPL
2020-04-17,284.69,286.95,276.86,282.8,69.3234509871467,53812478.0,0.0,1.0,AAPL
2020-04-16,287.38,288.2,282.35,286.69,70.2770161368638,39281290.0,0.0,1.0,AAPL
2020-04-15,282.4,286.33,280.63,284.43,69.7230168467968,32788641.0,0.0,1.0,AAPL
2020-04-14,280.0,288.25,278.05,287.05,70.3652638113877,48748672.0,0.0,1.0,AAPL
2020-04-13,268.31,273.7,265.83,273.25,66.9824362879697,32755731.0,0.0,1.0,AAPL
2020-04-09,268.7,270.07,264.7,267.99,65.6930397102031,40529123.0,0.0,1.0,AAPL
2020-04-08,262.74,267.37,261.23,266.07,65.2223854460754,42223821.0,0.0,1.0,AAPL
2020-04-07,270.8,271.7,259.0,259.43,63.594706115967,50721831.0,0.0,1.0,AAPL
2020-04-06,250.9,263.11,249.38,262.47,64.3399087008359,50455071.0,0.0,1.0,AAPL
2020-04-03,242.8,245.7,238.97,241.41,59.1774197411849,32470017.0,0.0,1.0,AAPL
2020-04-02,240.34,245.15,236.9,244.93,60.0402858920857,41483493.0,0.0,1.0,AAPL
2020-04-01,246.5,248.72,239.13,240.91,59.0548535265683,44054638.0,0.0,1.0,AAPL
2020-03-31,255.6,262.49,252.0,254.29,62.3347254297084,49250501.0,0.0,1.0,AAPL
2020-03-30,250.74,255.52,249.4,254.81,62.4621942929096,41994110.0,0.0,1.0,AAPL
2020-03-27,252.75,255.87,247.05,247.74,60.729108018231,51054153.0,0.0,1.0,AAPL
2020-03-26,246.52,258.68,246.36,258.44,63.3520250110261,63140169.0,0.0,1.0,AAPL
2020-03-25,250.75,258.25,244.3,245.52,60.1849140253333,75900510.0,0.0,1.0,AAPL
2020-03-24,236.36,247.69,234.3,246.88,60.5182941290904,71882773.0,0.0,1.0,AAPL
2020-03-23,228.08,228.5,212.61,224.37,55.0003631470513,84188208.0,0.0,1.0,AAPL
2020-03-20,247.18,251.83,228.0,229.24,56.1941580774169,100423346.0,0.0,1.0,AAPL
2020-03-19,247.39,252.84,242.61,244.78,60.0035160277007,67964255.0,0.0,1.0,AAPL
2020-03-18,239.77,250.0,237.12,246.67,60.4668163189515,75058406.0,0.0,1.0,AAPL
2020-03-17,247.51,257.61,238.4,252.86,61.9841860559049,81013965.0,0.0,1.0,AAPL
2020-03-16,241.95,259.08,240.0,242.21,59.3735256845714,80605865.0,0.0,1.0,AAPL
2020-03-13,264.89,279.92,252.95,277.97,68.1394613539504,92683032.0,0.0,1.0,AAPL
2020-03-12,255.94,270.0,248.0,248.23,60.8492229085552,104618517.0,0.0,1.0,AAPL
2020-03-11,277.39,281.22,271.86,275.43,67.5168249836981,64094970.0,0.0,1.0,AAPL
2020-03-10,277.14,286.44,269.37,285.34,69.946087357399,71322520.0,0.0,1.0,AAPL
2020-03-09,263.75,278.09,263.0,266.17,65.2468986889987,71686208.0,0.0,1.0,AAPL
2020-03-06,282.0,290.82,281.23,289.03,70.8506260212695,56544246.0,0.0,1.0,AAPL
2020-03-05,295.52,299.55,291.41,292.92,71.8041911709866,46893219.0,0.0,1.0,AAPL
2020-03-04,296.44,303.4,293.13,302.74,74.2113916260565,54794568.0,0.0,1.0,AAPL
2020-03-03,303.67,304.0,285.8,289.32,70.9217144257471,79868852.0,0.0,1.0,AAPL
2020-03-02,282.28,301.44,277.72,298.81,73.2480211791701,85349339.0,0.0,1.0,AAPL
2020-02-28,257.26,278.41,256.37,273.36,67.0094008551854,106721230.0,0.0,1.0,AAPL
2020-02-27,281.1,286.0,272.96,273.52,67.0486220438627,80151381.0,0.0,1.0,AAPL
2020-02-26,286.53,297.88,286.5,292.65,71.7380054150936,49678431.0,0.0,1.0,AAPL
2020-02-25,300.95,302.53,286.13,288.08,70.6177502134979,57668364.0,0.0,1.0,AAPL
2020-02-24,297.26,304.18,289.23,298.18,73.0935877487532,55548828.0,0.0,1.0,AAPL
2020-02-21,318.62,320.45,310.5,313.05,76.7387069714507,32426415.0,0.0,1.0,AAPL
2020-02-20,322.63,324.65,318.21,320.3,78.5159170833914,25141489.0,0.0,1.0,AAPL
2020-02-19,320.0,324.57,320.0,323.62,79.3297567484456,23495991.0,0.0,1.0,AAPL
2020-02-18,315.36,319.75,314.61,319.0,78.1972449253882,38190545.0,0.0,1.0,AAPL
2020-02-14,324.74,325.98,322.85,324.95,79.6557828793257,20028447.0,0.0,1.0,AAPL
2020-02-13,324.19,326.22,323.35,324.87,79.6361722849871,23686892.0,0.0,1.0,AAPL
2020-02-12,321.47,327.22,321.47,327.2,80.2073308451004,28432573.0,0.0,1.0,AAPL
2020-02-11,323.6,323.9,318.71,319.61,78.3467757072205,23580780.0,0.0,1.0,AAPL
2020-02-10,314.18,321.55,313.85,321.55,78.8223326199329,27337215.0,0.0,1.0,AAPL
2020-02-07,322.37,323.4,318.0,320.03,78.4497313274984,29421012.0,0.77,1.0,AAPL
2020-02-06,322.57,325.22,320.26,325.21,79.5281705892013,26356385.0,0.0,1.0,AAPL
2020-02-05,323.52,324.76,318.95,321.45,78.6086849601757,29706718.0,0.0,1.0,AAPL
2020-02-04,315.31,319.64,313.63,318.85,77.9728704294666,34154134.0,0.0,1.0,AAPL
2020-02-03,304.3,313.49,302.22,308.66,75.4809665571872,43496401.0,0.0,1.0,AAPL
2020-01-31,320.93,322.68,308.29,309.51,75.6888289999191,49897096.0,0.0,1.0,AAPL
2020-01-30,320.54,324.09,318.75,323.87,79.2004815618358,31685808.0,0.0,1.0,AAPL
2020-01-29,324.45,327.85,321.38,324.34,79.315417265464,54149928.0,0.0,1.0,AAPL
2020-01-28,312.6,318.4,312.19,317.69,77.6891993311502,40558486.0,0.0,1.0,AAPL
2020-01-27,310.06,311.77,304.88,308.95,75.5518843317663,40485005.0,0.0,1.0,AAPL
2020-01-24,320.25,323.33,317.52,318.31,77.8408166423193,36634380.0,0.0,1.0,AAPL
2020-01-23,317.92,319.56,315.65,319.23,78.0657971685702,26117993.0,0.0,1.0,AAPL
2020-01-22,318.58,319.99,317.31,317.7,77.6916447716529,25458115.0,0.0,1.0,AAPL
2020-01-21,317.19,319.02,316.0,316.57,77.4153099948447,27235039.0,0.0,1.0,AAPL
2020-01-17,316.27,318.74,315.0,318.73,77.9435251434338,34454117.0,0.0,1.0,AAPL
2020-01-16,313.59,315.7,312.09,315.24,77.090066407982,27207254.0,0.0,1.0,AAPL
2020-01-15,311.85,315.5,309.55,311.34,76.1363446119182,30480882.0,0.0,1.0,AAPL
2020-01-14,316.7,317.57,312.17,312.68,76.4640336392837,40653457.0,0.0,1.0,AAPL
2020-01-13,311.64,317.07,311.15,316.96,77.5106821744511,30028742.0,0.0,1.0,AAPL
2020-01-10,310.6,312.67,308.25,310.33,75.8893551211427,35217272.0,0.0,1.0,AAPL
2020-01-09,307.24,310.43,306.2,309.63,75.7181742859518,42621542.0,0.0,1.0,AAPL
2020-01-08,297.16,304.44,297.16,303.19,74.1433106021953,33090946.0,0.0,1.0,AAPL
2020-01-07,299.84,300.9,297.48,298.39,72.9694991608861,27877655.0,0.0,1.0,AAPL
2020-01-06,293.79,299.96,292.75,299.8,73.3143062717707,29644644.0,0.0,1.0,AAPL
2020-01-03,297.15,300.58,296.5,297.43,72.7347368726243,36633878.0,0.0,1.0,AAPL
2020-01-02,296.24,300.6,295.19,300.35,73.4488054994207,33911864.0,0.0,1.0,AAPL
2019-12-31,289.93,293.68,289.52,293.65,71.8103603625932,25247625.0,0.0,1.0,AAPL
2019-12-30,289.46,292.69,285.22,291.52,71.2894815355123,36059614.0,0.0,1.0,AAPL
2019-12-27,291.12,293.97,288.12,289.8,70.8688657690432,36592936.0,0.0,1.0,AAPL
2019-12-26,284.82,289.98,284.7,289.91,70.8957656145732,23334004.0,0.0,1.0,AAPL
2019-12-24,284.69,284.89,282.92,284.27,69.5165371710348,12119714.0,0.0,1.0,AAPL
2019-12-23,280.53,284.25,280.37,284.0,69.4505102774612,24677883.0,0.0,1.0,AAPL
2019-12-20,282.23,282.65,278.56,279.44,68.3353894082175,69032743.0,0.0,1.0,AAPL
2019-12-19,279.5,281.18,278.95,280.02,68.4772249573757,24626947.0,0.0,1.0,AAPL
2019-12-18,279.8,281.9,279.12,279.74,68.4087526232993,29024687.0,0.0,1.0,AAPL
2019-12-17,279.57,281.77,278.8,280.41,68.572597136982,28575798.0,0.0,1.0,AAPL
2019-12-16,277.0,280.79,276.98,279.86,68.438097909332,32081105.0,0.0,1.0,AAPL
2019-12-13,271.46,275.3,270.93,275.15,67.2862954325474,33432806.0,0.0,1.0,AAPL
2019-12-12,267.78,272.56,267.32,271.46,66.3839278870409,34437042.0,0.0,1.0,AAPL
2019-12-11,268.81,271.1,268.5,270.77,66.2151924923527,19723391.0,0.0,1.0,AAPL
2019-12-10,268.6,270.07,265.86,268.48,65.6551866172281,22632383.0,0.0,1.0,AAPL
2019-12-09,270.0,270.8,264.91,266.92,65.2736978988026,32182645.0,0.0,1.0,AAPL
2019-12-06,267.48,271.0,267.3,270.71,66.2005198493363,26547493.0,0.0,1.0,AAPL
2019-12-05,263.79,265.89,262.73,265.58,64.9460088714371,18661343.0,0.0,1.0,AAPL
2019-12-04,261.07,263.31,260.68,261.74,64.0069597183898,16810388.0,0.0,1.0,AAPL
2019-12-03,258.31,259.53,256.29,259.45,63.4469538432652,29377268.0,0.0,1.0,AAPL
2019-12-02,267.27,268.25,263.45,264.16,64.5987563200498,23693550.0,0.0,1.0,AAPL
2019-11-29,266.6,268.0,265.9,267.25,65.3543974353926,11654363.0,0.0,1.0,AAPL
2019-11-27,265.58,267.98,265.31,267.84,65.4986784250536,16386122.0,0.0,1.0,AAPL
2019-11-26,266.94,267.16,262.5,264.29,64.6305470465853,26334882.0,0.0,1.0,AAPL
2019-11-25,262.71,266.44,262.52,266.37,65.1391986711526,21029517.0,0.0,1.0,AAPL
2019-11-22,262.59,263.18,260.84,261.78,64.0167414804007,16331263.0,0.0,1.0,AAPL
2019-11-21,263.69,264.01,261.18,262.01,64.0729866119634,30348778.0,0.0,1.0,AAPL
2019-11-20,265.54,266.08,260.4,263.19,64.3615485912853,26609919.0,0.0,1.0,AAPL
2019-11-19,267.9,268.0,265.39,266.29,65.1196351471308,19069597.0,0.0,1.0,AAPL
2019-11-18,265.8,267.43,264.23,267.1,65.3177158278517,21700897.0,0.0,1.0,AAPL
2019-11-15,263.68,265.78,263.01,265.76,64.9900268004862,25093666.0,0.0,1.0,AAPL
2019-11-14,263.75,264.88,262.1,262.64,64.2270493636352,22395556.0,0.0,1.0,AAPL
2019-11-13,261.13,264.78,261.07,264.47,64.6745649756344,25817593.0,0.0,1.0,AAPL
2019-11-12,261.55,262.79,260.92,261.96,64.0607594094498,21847226.0,0.0,1.0,AAPL
2019-11-11,258.3,262.47,258.28,262.2,64.1194499815152,20507459.0,0.0,1.0,AAPL
2019-11-08,258.69,260.44,256.85,260.14,63.6156892379534,17520495.0,0.0,1.0,AAPL
2019-11-07,258.74,260.35,258.11,259.43,63.4420629622597,23735083.0,0.77,1.0,AAPL
2019-11-06,256.77,257.49,255.37,257.24,62.7203546364784,18966124.0,0.0,1.0,AAPL
2019-11-05,257.05,258.19,256.32,257.13,62.693534394642,19974427.0,0.0,1.0,AAPL
2019-11-04,257.33,257.85,255.38,257.5,62.7837479353646,25817952.0,0.0,1.0,AAPL
2019-11-01,249.54,255.93,249.16,255.82,62.3741296964077,37781334.0,0.0,1.0,AAPL
2019-10-31,247.24,249.17,237.26,248.76,60.6527578112672,34790520.0,0.0,1.0,AAPL
2019-10-30,244.76,245.3,241.21,243.26,59.3117457194439,31130522.0,0.0,1.0,AAPL
2019-10-29,248.97,249.75,242.57,243.29,59.3190603308538,35709867.0,0.0,1.0,AAPL
2019-10-28,247.42,249.25,246.72,249.05,60.7234657215634,23655368.0,0.0,1.0,AAPL
2019-10-25,243.16,246.73,242.88,246.58,60.1212293821445,18369296.0,0.0,1.0,AAPL
2019-10-24,244.51,244.8,241.81,243.58,59.38976824115,17916255.0,0.0,1.0,AAPL
